match_id,participant_id,pc1,pc2,pc3
EUW1_7611724745,5,-1.200752,-1.954808,0.721752
EUW1_7611724745,6,3.296383,0.303336,0.047954
EUW1_7611724745,7,0.114172,3.060993,1.974739
EUW1_7611724745,8,1.123015,-0.259456,-0.208751
EUW1_7611724745,9,1.032177,0.579718,-0.678278
EUW1_7611724745,10,-2.006662,-1.282197,-0.20912
EUW1_7611730360,1,2.051823,-0.257338,0.598027
EUW1_7611730360,2,-0.237043,0.175864,2.245215
EUW1_7611730360,3,2.238362,-1.112616,0.037515
EUW1_7611730360,4,-0.07892,-1.178005,-0.604002
EUW1_7611730360,5,-1.401659,-2.494702,0.852659
EUW1_7611730360,6,2.945766,0.423719,0.401991
EUW1_7611730360,7,-1.518144,1.897857,1.987232
EUW1_7611730360,8,1.373784,0.806114,-0.338796
EUW1_7611730360,9,0.012173,-0.69264,-0.541525
EUW1_7611730360,10,-2.464646,-1.754524,0.089914
EUW1_7611735386,1,1.865619,0.729679,-0.525324
EUW1_7611735386,2,-1.420801,3.542575,1.063779
EUW1_7611735386,3,2.062955,-0.593794,-0.656152
EUW1_7611735386,4,-0.223128,0.268196,-1.537573
EUW1_7611735386,5,-2.409074,-1.344629,-1.504624
EUW1_7611735386,6,2.125361,-0.58173,0.354974
EUW1_7611735386,7,-1.307048,2.033543,0.867797
EUW1_7611735386,8,1.370751,0.801568,-1.306144
EUW1_7611735386,9,-0.310395,-0.820501,-0.204434
EUW1_7611735386,10,-2.331966,0.576004,-2.305603
EUW1_7611741213,1,2.686797,-0.827093,0.823607
EUW1_7611741213,2,-0.537375,-0.094435,2.891899
EUW1_7611741213,3,1.871737,-1.104254,0.778043
EUW1_7611741213,4,0.274139,-2.277055,0.343252
EUW1_7611741213,5,-0.731893,-2.680219,1.05577
EUW1_7611741213,6,2.027447,0.553055,-0.284998
EUW1_7611741213,7,0.016773,0.533348,3.203514
EUW1_7611741213,8,2.605387,-0.300529,0.248246
EUW1_7611741213,9,1.070096,-1.534686,-0.019362
EUW1_7611741213,10,-1.317486,-2.347226,1.181102
EUW1_7611744596,1,3.323046,-0.038856,0.584094
EUW1_7611744596,2,-0.074115,0.68649,2.375919
EUW1_7611744596,3,2.309682,-0.637668,0.116664
EUW1_7611744596,4,0.051686,-2.263882,0.573908
EUW1_7611744596,5,-1.935676,-2.337758,0.817149
EUW1_7611744596,6,2.632103,-0.127143,0.083904
EUW1_7611744596,7,-1.023651,0.596968,2.043531
EUW1_7611744596,8,2.119728,-0.423246,0.269934
EUW1_7611744596,9,0.102059,-0.562909,0.028616
EUW1_7611744596,10,-2.565881,-1.546632,-0.021243
EUW1_7611748007,1,2.638935,1.31906,-0.486761
EUW1_7611748007,2,-1.41632,0.498547,1.872288
EUW1_7611748007,3,2.384389,1.757573,-0.588725
EUW1_7611748007,4,0.435921,-1.065931,-0.410175
EUW1_7611748007,5,-2.778329,-1.403674,0.279698
EUW1_7611748007,6,2.395457,0.74007,-0.060278
EUW1_7611748007,7,-0.760455,0.121362,2.782435
EUW1_7611748007,8,1.271662,-1.819897,0.422654
EUW1_7611748007,9,-0.497557,-0.741563,-0.516332
EUW1_7611748007,10,-1.000962,-1.232062,0.116923
EUW1_7611752214,1,1.757303,-0.331441,-0.191216
EUW1_7611752214,2,-1.232838,2.000335,1.710628
EUW1_7611752214,3,1.885821,0.210921,-1.06585
EUW1_7611752214,4,-1.043115,0.108174,-1.014304
EUW1_7611752214,5,-3.119355,-2.275179,-0.602311
EUW1_7611752214,6,1.638394,0.028118,-0.250174
EUW1_7611752214,7,-0.835238,2.518351,0.916369
EUW1_7611752214,8,0.263002,0.674294,-1.913872
EUW1_7611752214,9,-0.655809,0.442811,-2.151531
EUW1_7611752214,10,-2.35662,-1.242942,-0.608499
EUW1_7611752482,1,3.044871,-0.67514,0.342778
EUW1_7611752482,2,-1.104302,0.416409,1.875421
EUW1_7611752482,3,2.054264,-1.02354,-0.478492
EUW1_7611752482,4,-0.219444,0.167988,-0.57132
EUW1_7611752482,5,-1.821782,-1.680791,0.022381
EUW1_7611752482,6,2.050989,0.565597,-0.492239
EUW1_7611752482,7,-1.246362,1.86187,1.193795
EUW1_7611752482,8,1.658276,0.587428,-1.090446
EUW1_7611752482,9,0.29638,0.236055,-1.402532
EUW1_7611752482,10,-3.125931,-1.193081,-1.167189
EUW1_7611766537,1,2.172956,0.080079,-0.396741
EUW1_7611766537,2,-1.332882,1.860039,1.337252
EUW1_7611766537,3,0.618816,-1.287094,-0.674554
EUW1_7611766537,4,-1.101276,-0.33936,-1.198349
EUW1_7611766537,5,-1.380126,0.95089,-1.666114
EUW1_7611766537,6,1.200217,0.99799,-0.719374
EUW1_7611766537,7,-2.687846,0.3344,0.085317
EUW1_7611766537,8,1.404524,2.893026,-2.489479
EUW1_7611766537,9,-1.505345,-0.464614,-1.829724
EUW1_7611766537,10,-2.133525,-0.094063,-1.264689
EUW1_7611769089,1,2.105264,2.417478,-1.104437
EUW1_7611769089,2,-1.719251,1.855859,1.139126
EUW1_7611769089,3,0.128096,-1.44485,0.013159
EUW1_7611769089,4,-0.158123,-0.179701,-0.52566
EUW1_7611769089,5,-2.729635,0.255721,-0.864141
EUW1_7611769089,6,1.316367,-1.307568,0.569284
EUW1_7611769089,7,-1.441629,0.12135,1.661424
EUW1_7611769089,8,1.341089,-0.556181,0.242962
EUW1_7611769089,9,-0.90921,-1.92556,0.08461
EUW1_7611769089,10,-2.225796,-2.166341,0.318612
EUW1_7611771307,1,2.407088,-0.665762,0.95824
EUW1_7611771307,2,-0.19553,-0.626774,2.519893
EUW1_7611771307,3,1.913665,-0.474428,-0.370981
EUW1_7611771307,4,0.069967,-1.276026,-0.830935
EUW1_7611771307,5,-1.39981,-2.17476,0.542485
EUW1_7611771307,6,2.249549,0.51427,-0.470491
EUW1_7611771307,7,-1.00482,3.093524,1.353516
EUW1_7611771307,8,1.115654,0.786043,-0.5196
EUW1_7611771307,9,-0.437525,-0.139883,-1.00685
EUW1_7611771307,10,-1.77852,-1.857922,0.161848
EUW1_7611771392,1,3.011664,1.242294,-0.595747
EUW1_7611771392,2,-1.409946,0.321008,1.410435
EUW1_7611771392,3,-0.071204,0.315896,-0.83815
EUW1_7611771392,4,0.536936,1.405819,-1.642961
EUW1_7611771392,5,-3.229198,-1.595845,-0.924886
EUW1_7611771392,6,1.104247,-2.116279,1.233926
EUW1_7611771392,7,-1.448955,2.785685,1.65361
EUW1_7611771392,8,0.243795,2.07967,-1.244885
EUW1_7611771392,9,-0.724627,-0.722353,-0.191821
EUW1_7611771392,10,-3.641019,-1.262609,-0.423358
EUW1_7611773998,1,0.767758,-0.968268,0.647658
EUW1_7611773998,2,-1.102069,0.75837,1.488254
EUW1_7611773998,3,0.165753,-0.575081,0.052497
EUW1_7611773998,4,1.012695,-0.254126,-0.773362
EUW1_7611773998,5,-1.992717,-0.630751,-0.569667
EUW1_7611773998,6,1.430609,-0.225042,0.228193
EUW1_7611773998,7,-1.427586,0.902093,1.657363
EUW1_7611773998,8,1.784194,0.645144,-0.398506
EUW1_7611773998,9,0.568318,-0.552785,-1.121138
EUW1_7611773998,10,-2.778996,-1.380691,-0.424994
EUW1_7611785567,1,2.744393,-0.90022,0.782495
EUW1_7611785567,2,-0.587841,0.807146,2.483129
EUW1_7611785567,3,3.309317,1.136788,-0.569319
EUW1_7611785567,4,0.054098,-1.054516,-0.445521
EUW1_7611785567,5,-1.564883,-2.053064,0.295323
EUW1_7611785567,6,2.004727,-0.150809,0.278733
EUW1_7611785567,7,0.523987,3.750727,2.386236
EUW1_7611785567,8,0.787491,-0.910186,-0.314199
EUW1_7611785567,9,-0.344559,-0.778511,-0.692882
EUW1_7611785567,10,-3.213912,-1.989124,0.155097
EUW1_7611787990,1,3.412017,-0.667069,1.033843
EUW1_7611787990,2,-0.498168,0.617548,2.553767
EUW1_7611787990,3,0.564303,-1.94377,-0.183368
EUW1_7611787990,4,0.253004,-1.04615,-0.067929
EUW1_7611787990,5,-1.469678,-2.359949,0.417275
EUW1_7611787990,6,2.519803,-0.316047,0.2966
EUW1_7611787990,7,-1.481083,3.402255,1.161315
EUW1_7611787990,8,0.742458,1.761713,-0.851789
EUW1_7611787990,9,-1.534443,0.3598,-1.364309
EUW1_7611787990,10,-2.606436,-0.012343,-0.878675
EUW1_7611789187,1,1.521738,-0.587406,-0.448513
EUW1_7611789187,2,-1.715521,0.646189,1.30364
EUW1_7611789187,3,1.351777,0.088062,-0.683594
EUW1_7611789187,4,0.211529,-0.045162,-1.223857
EUW1_7611789187,5,-1.692831,-1.665625,-0.31708
EUW1_7611789187,6,2.692642,-0.280838,0.549737
EUW1_7611789187,7,-1.282963,0.313451,1.959583
EUW1_7611789187,8,2.610578,1.092767,-0.597974
EUW1_7611789187,9,-0.061503,-1.453252,-0.163331
EUW1_7611789187,10,-2.472737,-1.668675,0.249007
EUW1_7611789519,1,2.114682,-0.935035,0.325037
EUW1_7611789519,2,0.328302,1.521641,2.441477
EUW1_7611789519,3,1.410019,-0.782446,0.126124
EUW1_7611789519,4,0.739659,-1.028067,-0.516384
EUW1_7611789519,5,-0.907705,-1.760003,0.476139
EUW1_7611789519,6,2.058204,0.043914,0.350145
EUW1_7611789519,7,-1.470067,0.736451,2.49928
EUW1_7611789519,8,2.370461,0.962747,-0.475667
EUW1_7611789519,9,-0.916776,-0.464391,-0.889967
EUW1_7611789519,10,-1.614594,-1.225098,-0.241474
EUW1_7611792790,1,0.758802,-2.094194,1.084848
EUW1_7611792790,2,-0.913523,-0.439218,2.244596
EUW1_7611792790,3,0.819861,-0.623033,0.182369
EUW1_7611792790,4,2.251827,0.813433,-0.321496
EUW1_7611792790,5,-1.743938,-1.30689,-0.204742
EUW1_7611792790,6,3.409408,3.197127,-0.666668
EUW1_7611792790,7,-1.206157,2.400415,1.770683
EUW1_7611792790,8,1.74152,-0.650066,0.070146
EUW1_7611792790,9,0.742396,-0.88142,-0.168503
EUW1_7611792790,10,-2.146205,-1.839797,0.726821
EUW1_7611793157,1,2.716772,0.351428,-0.184936
EUW1_7611793157,2,-1.071959,0.547559,2.53412
EUW1_7611793157,3,2.318323,-0.050496,-0.212039
EUW1_7611793157,4,0.032288,0.411935,-0.936348
EUW1_7611793157,5,-2.340079,-0.620517,-0.867015
EUW1_7611793157,6,0.469618,1.124459,-1.077765
EUW1_7611793157,7,-1.159904,4.425963,0.455393
EUW1_7611793157,8,0.289567,0.122273,-1.735825
EUW1_7611793157,9,-1.520069,1.099031,-2.171082
EUW1_7611793157,10,-4.321738,0.521454,-1.910896
EUW1_7611801069,1,2.285278,-0.680457,0.573243
EUW1_7611801069,2,-0.765679,1.313927,2.170485
EUW1_7611801069,3,1.95084,-0.011872,-0.292653
EUW1_7611801069,4,0.273281,-1.034694,-0.436165
EUW1_7611801069,5,-1.903236,-1.790856,-0.332782
EUW1_7611801069,6,2.17172,-0.994632,0.655423
EUW1_7611801069,7,0.219763,1.597503,2.601328
EUW1_7611801069,8,1.446386,-1.009887,0.063886
EUW1_7611801069,9,1.080751,-1.486685,-0.258866
EUW1_7611801069,10,-1.81699,-2.120087,0.200909
EUW1_7611803848,1,1.168598,-0.104247,0.38756
EUW1_7611803848,2,-1.752025,2.737723,1.100128
EUW1_7611803848,3,-0.050848,0.008163,-0.461733
EUW1_7611803848,4,-0.512458,-0.152775,-0.89278
EUW1_7611803848,5,-3.305531,-0.625754,-0.638132
EUW1_7611803848,6,2.653459,-1.052523,0.768024
EUW1_7611803848,7,-0.923315,0.997553,1.051827
EUW1_7611803848,8,1.413426,-1.848801,0.566505
EUW1_7611803848,9,0.228191,-1.868805,0.263864
EUW1_7611803848,10,-1.26732,-2.387819,0.680346
EUW1_7611807240,1,2.843234,0.909125,-0.462386
EUW1_7611807240,2,-0.282596,3.361851,1.971498
EUW1_7611807240,3,0.089471,-0.358481,0.141738
EUW1_7611807240,4,0.682412,-0.949437,-0.607827
EUW1_7611807240,5,-1.892725,-0.784964,-0.204463
EUW1_7611807240,6,2.253423,-1.315954,0.210357
EUW1_7611807240,7,-0.826378,-0.299898,2.177098
EUW1_7611807240,8,2.46927,-0.284936,-0.178342
EUW1_7611807240,9,-0.66197,-2.663821,0.676642
EUW1_7611807240,10,-1.552592,-1.883138,0.497143
EUW1_7611811344,1,1.713198,0.616473,-0.283457
EUW1_7611811344,2,-1.243725,3.461528,1.153071
EUW1_7611811344,3,0.368875,-0.46695,-1.023968
EUW1_7611811344,4,-0.745804,0.007721,-1.026473
EUW1_7611811344,5,-3.110973,-1.5769,-0.58584
EUW1_7611811344,6,1.619039,-1.651101,1.260041
EUW1_7611811344,7,-1.200459,0.386276,2.563635
EUW1_7611811344,8,1.714446,-1.37221,0.202057
EUW1_7611811344,9,0.781208,-0.984843,-0.747179
EUW1_7611811344,10,-1.30962,-1.299973,0.136205
EUW1_7611829239,1,3.121209,1.1506,-0.321617
EUW1_7611829239,2,-0.794008,1.183267,2.120071
EUW1_7611829239,3,2.638724,-0.208535,-0.297623
EUW1_7611829239,4,-0.406531,-1.378944,-0.255448
EUW1_7611829239,5,-3.313327,-1.686325,0.008104
EUW1_7611829239,6,1.949086,-1.093607,-0.239224
EUW1_7611829239,7,-0.849471,0.733572,1.536575
EUW1_7611829239,8,0.732954,0.331858,-0.969378
EUW1_7611829239,9,0.682121,1.10201,-1.632971
EUW1_7611829239,10,-2.809941,-1.163245,-1.324371
EUW1_7611831420,1,2.750327,-0.975185,1.34009
EUW1_7611831420,2,-0.620297,1.052536,2.918711
EUW1_7611831420,3,1.490047,-1.239641,0.484508
EUW1_7611831420,4,0.831373,-0.118615,0.022354
EUW1_7611831420,5,-1.449326,-1.187957,0.857317
EUW1_7611831420,6,3.416227,-0.645352,1.408326
EUW1_7611831420,7,-0.406341,-0.462086,2.503493
EUW1_7611831420,8,2.202318,-1.060005,0.708182
EUW1_7611831420,9,-0.005786,-2.208457,0.17425
EUW1_7611831420,10,-1.526539,-2.97067,1.252365
EUW1_7611833434,1,1.333265,0.452635,-1.128055
EUW1_7611833434,2,-0.584307,2.079291,1.751966
EUW1_7611833434,3,0.432727,-0.193844,-1.04907
EUW1_7611833434,4,-0.187971,3.824006,-2.595912
EUW1_7611833434,5,-2.471895,0.418744,-1.165742
EUW1_7611833434,6,2.326519,0.22513,0.382013
EUW1_7611833434,7,-0.909065,2.577155,1.325093
EUW1_7611833434,8,0.808515,0.935935,-1.217791
EUW1_7611833434,9,-0.063658,-1.732113,-0.434048
EUW1_7611833434,10,-2.224753,-1.934116,0.122104
EUW1_7611833523,1,1.152153,-0.165936,0.498147
EUW1_7611833523,2,-1.726053,2.232798,1.550582
EUW1_7611833523,3,0.844135,1.087865,-0.779679
EUW1_7611833523,4,-1.034056,-1.101062,-0.265772
EUW1_7611833523,5,-2.971171,-1.504348,0.013412
EUW1_7611833523,6,2.634676,-1.352466,0.906304
EUW1_7611833523,7,-0.958201,-0.483607,2.158735
EUW1_7611833523,8,1.708342,-0.888723,0.123473
EUW1_7611833523,9,0.018813,-1.382297,0.184257
EUW1_7611833523,10,-1.12539,-2.423982,1.09785
EUW1_7611833879,1,0.270401,0.324931,-1.175116
EUW1_7611833879,2,-1.41968,2.451184,1.605421
EUW1_7611833879,3,1.426273,1.765032,-0.51948
EUW1_7611833879,4,-1.201641,0.230508,-1.101881
EUW1_7611833879,5,-1.963094,-0.280378,-0.938903
EUW1_7611833879,6,2.688852,-0.297048,0.828369
EUW1_7611833879,7,-0.8729,-0.140388,1.677405
EUW1_7611833879,8,1.799056,-0.410691,0.157907
EUW1_7611833879,9,0.134821,-1.515086,-0.053664
EUW1_7611833879,10,-2.445074,-1.895368,0.268819
EUW1_7611837726,1,2.828653,-0.576263,0.697911
EUW1_7611837726,2,-0.566986,2.981317,1.532381
EUW1_7611837726,3,0.046877,0.216769,-0.95752
EUW1_7611837726,4,-0.075841,1.126647,-1.09321
EUW1_7611837726,5,-3.328134,-0.229648,-0.692922
EUW1_7611837726,6,2.172035,-0.735012,0.769386
EUW1_7611837726,7,-0.910306,0.909366,1.988939
EUW1_7611837726,8,2.338167,-0.719731,-0.065176
EUW1_7611837726,9,-0.96699,-2.217943,0.284415
EUW1_7611837726,10,-1.730532,-2.523926,0.756441
EUW1_7611841572,1,1.946972,-1.262092,0.676545
EUW1_7611841572,2,-0.051935,-0.001149,2.513063
EUW1_7611841572,3,0.967507,-1.526861,0.26997
EUW1_7611841572,4,0.706106,-0.992366,-0.323066
EUW1_7611841572,5,-1.979331,-1.905109,-0.117703
EUW1_7611841572,6,3.80516,0.962728,0.287712
EUW1_7611841572,7,-1.127289,1.384633,2.656332
EUW1_7611841572,8,2.463985,0.706026,-0.226027
EUW1_7611841572,9,0.185589,0.01305,-0.588326
EUW1_7611841572,10,-2.10017,-1.338882,0.289856
EUW1_7611841581,1,1.565683,-0.272626,-0.238902
EUW1_7611841581,2,-1.586728,2.409567,1.355893
EUW1_7611841581,3,0.861783,-0.420157,-1.233462
EUW1_7611841581,4,-0.971071,-0.783321,-1.104521
EUW1_7611841581,5,-3.337581,0.835407,-1.201079
EUW1_7611841581,6,0.315248,-0.320141,-0.751855
EUW1_7611841581,7,-2.117667,2.836106,-0.713402
EUW1_7611841581,8,2.013067,2.198158,-2.756968
EUW1_7611841581,9,-1.96435,1.585001,-3.159132
EUW1_7611841581,10,-3.757753,0.692662,-3.292802
EUW1_7611841900,1,1.084503,0.517671,-0.258702
EUW1_7611841900,2,-0.246545,1.208563,1.721616
EUW1_7611841900,3,2.235235,0.71626,-1.047559
EUW1_7611841900,4,-0.879774,0.61025,-1.623705
EUW1_7611841900,5,-2.354138,-1.585603,-0.665538
EUW1_7611841900,6,2.387196,0.062525,0.12999
EUW1_7611841900,7,-1.160085,1.048151,2.144716
EUW1_7611841900,8,1.89165,0.199603,-0.367774
EUW1_7611841900,9,0.535717,-1.154656,0.019068
EUW1_7611841900,10,-2.750093,-1.910722,0.07324
EUW1_7611845689,1,1.1304,-0.798189,0.037229
EUW1_7611845689,2,-0.240528,1.045157,2.053855
EUW1_7611845689,3,2.447757,-0.198913,-0.775718
EUW1_7611845689,4,0.699919,-0.181956,-1.222428
EUW1_7611845689,5,-2.268591,-1.26983,-0.383151
EUW1_7611845689,6,0.900572,3.432488,-2.857244
EUW1_7611845689,7,-2.519581,2.935,0.163762
EUW1_7611845689,8,1.335133,1.298512,-1.402312
EUW1_7611845689,9,-1.734196,0.768978,-1.984634
EUW1_7611845689,10,-3.356697,0.077953,-1.78108
EUW1_7611849583,1,2.08925,0.971185,-0.539406
EUW1_7611849583,2,-1.510121,3.064242,0.815814
EUW1_7611849583,3,1.817512,0.225774,-1.025428
EUW1_7611849583,4,-0.358158,1.041917,-1.682199
EUW1_7611849583,5,-2.121356,-0.85287,-0.949864
EUW1_7611849583,6,2.229858,-0.292522,0.68482
EUW1_7611849583,7,-0.098134,1.214013,2.259713
EUW1_7611849583,8,0.806361,-1.827,0.246548
EUW1_7611849583,9,-0.093683,-1.437751,-0.362933
EUW1_7611849583,10,-1.430004,-2.078637,0.301567
EUW1_7611849890,1,3.389751,0.136715,1.019745
EUW1_7611849890,2,0.106607,1.858501,3.22632
EUW1_7611849890,3,1.738812,-0.867669,0.434437
EUW1_7611849890,4,0.429618,-0.677858,-0.482397
EUW1_7611849890,5,-2.097431,-1.786776,0.663643
EUW1_7611849890,6,2.094495,-0.992905,1.695422
EUW1_7611849890,7,0.421701,0.65474,2.778694
EUW1_7611849890,8,1.404135,-1.665109,0.527681
EUW1_7611849890,9,0.328942,-1.535764,0.097538
EUW1_7611849890,10,-0.866549,-1.397741,0.451494
EUW1_7611854755,1,3.089535,-0.04438,0.331327
EUW1_7611854755,2,-1.123677,-0.587851,2.069245
EUW1_7611854755,3,0.351587,-1.155867,-0.356623
EUW1_7611854755,4,1.465601,0.772607,-0.600831
EUW1_7611854755,5,-2.30683,-1.808361,-0.281814
EUW1_7611854755,6,1.696036,-0.023829,0.406354
EUW1_7611854755,7,-1.651675,1.625123,2.106488
EUW1_7611854755,8,1.666641,0.43591,-0.728854
EUW1_7611854755,9,-0.633876,0.729422,-1.097683
EUW1_7611854755,10,-2.499281,0.215806,-0.676772
EUW1_7611862290,1,2.889778,0.101921,-0.160413
EUW1_7611862290,2,0.090182,1.618564,1.937389
EUW1_7611862290,3,2.516098,-0.416538,-0.051325
EUW1_7611862290,4,0.547669,-1.104471,-0.534207
EUW1_7611862290,5,-1.760781,-1.716883,0.067657
EUW1_7611862290,6,1.704733,-0.522432,-0.131149
EUW1_7611862290,7,-1.038473,4.637854,0.528718
EUW1_7611862290,8,1.230772,-0.793631,-0.049219
EUW1_7611862290,9,-0.663056,1.300732,-1.471598
EUW1_7611862290,10,-2.426179,0.336302,-1.280758
EUW1_7611862962,1,1.887407,-1.459035,0.840575
EUW1_7611862962,2,-0.424977,-0.086037,2.796202
EUW1_7611862962,3,1.762629,-0.640713,0.023407
EUW1_7611862962,4,1.309244,0.396461,-0.313827
EUW1_7611862962,5,-1.239799,-1.974932,0.431266
EUW1_7611862962,6,2.522231,0.550851,0.023612
EUW1_7611862962,7,0.270014,2.693558,2.592431
EUW1_7611862962,8,1.718882,0.610252,-0.547119
EUW1_7611862962,9,0.31796,0.85527,-0.616057
EUW1_7611862962,10,-2.575091,-0.57517,-0.785336
EUW1_7611863631,1,3.070848,1.314843,-0.185655
EUW1_7611863631,2,-0.441301,5.340926,1.20613
EUW1_7611863631,3,0.285813,0.223974,-1.073725
EUW1_7611863631,4,-0.257506,1.401808,-1.663101
EUW1_7611863631,5,-2.452859,-0.294811,-0.858567
EUW1_7611863631,6,2.0594,-1.540135,0.794352
EUW1_7611863631,7,-0.548187,-0.150565,2.108645
EUW1_7611863631,8,2.40687,-0.5116,-0.503835
EUW1_7611863631,9,0.312302,-1.741794,-0.112068
EUW1_7611863631,10,-1.685066,-2.612595,0.284299
EUW1_7611873953,1,1.996953,-0.406618,-0.012146
EUW1_7611873953,2,-1.32206,1.853611,1.541848
EUW1_7611873953,3,0.738134,0.45027,-1.653971
EUW1_7611873953,4,0.342552,0.566414,-1.182874
EUW1_7611873953,5,-2.483734,-1.049396,-0.546092
EUW1_7611873953,6,1.592556,0.012096,-0.137752
EUW1_7611873953,7,-1.072974,0.558597,1.948783
EUW1_7611873953,8,1.529832,-1.419753,-0.226316
EUW1_7611873953,9,0.306786,-1.441452,-0.046753
EUW1_7611873953,10,-1.80191,-2.428025,0.686294
EUW1_7611879442,1,1.7254,0.835835,0.46559
EUW1_7611879442,2,-0.823985,2.761451,2.295889
EUW1_7611879442,3,2.152191,1.437287,-0.320797
EUW1_7611879442,4,-0.459061,-0.958986,-0.37902
EUW1_7611879442,5,-2.320368,-1.740759,-0.005151
EUW1_7611879442,6,1.433763,-1.949916,0.941857
EUW1_7611879442,7,-0.849677,-0.539791,2.383291
EUW1_7611879442,8,1.663718,-1.269474,0.381101
EUW1_7611879442,9,1.288452,-0.146718,-1.223063
EUW1_7611879442,10,-1.629139,-1.376414,0.014483
EUW1_7611880851,1,2.922107,-0.30205,-0.247822
EUW1_7611880851,2,-1.301182,-0.376888,1.860806
EUW1_7611880851,3,0.940756,-1.632374,-0.083918
EUW1_7611880851,4,0.618036,0.461953,-1.024603
EUW1_7611880851,5,-2.025071,-1.822201,-0.218323
EUW1_7611880851,6,2.748165,-0.077699,0.312265
EUW1_7611880851,7,-1.287819,3.539258,0.741357
EUW1_7611880851,8,0.936215,1.460004,-0.853981
EUW1_7611880851,9,-0.381789,0.020005,-1.114104
EUW1_7611880851,10,-2.99676,-0.013062,-1.325519
EUW1_7611884934,1,2.387094,0.958954,-0.077659
EUW1_7611884934,2,-0.875272,2.978785,1.477677
EUW1_7611884934,3,1.41834,-0.788019,0.417005
EUW1_7611884934,4,0.33895,-0.821296,-0.414618
EUW1_7611884934,5,-1.857006,-1.091783,0.455636
EUW1_7611884934,6,2.853242,-0.449843,0.196722
EUW1_7611884934,7,-0.553899,0.606003,2.143476
EUW1_7611884934,8,0.676963,-1.67563,0.174817
EUW1_7611884934,9,0.534229,-1.294179,-0.170894
EUW1_7611884934,10,-0.652731,-1.94189,0.529208
EUW1_7611886104,1,1.634036,-1.627326,0.194718
EUW1_7611886104,2,-1.00459,0.877281,1.650056
EUW1_7611886104,3,0.361001,-0.257153,-0.332579
EUW1_7611886104,4,1.624665,0.909509,-0.889138
EUW1_7611886104,5,-1.835774,-1.577054,-0.196458
EUW1_7611886104,6,1.880986,1.430008,-0.52944
EUW1_7611886104,7,-0.509893,3.287365,1.288731
EUW1_7611886104,8,2.446059,1.858896,-0.667679
EUW1_7611886104,9,-0.784544,-0.438534,-1.105253
EUW1_7611886104,10,-2.332243,-0.438814,-0.444803
EUW1_7611892979,1,2.094011,-1.040677,0.510831
EUW1_7611892979,2,-0.602524,0.676329,2.039902
EUW1_7611892979,3,1.829535,-1.228832,0.310293
EUW1_7611892979,4,0.325519,-0.742593,-0.519124
EUW1_7611892979,5,-2.039785,-2.140644,0.225299
EUW1_7611892979,6,3.085925,0.563058,-0.296397
EUW1_7611892979,7,-1.607101,2.324056,1.408363
EUW1_7611892979,8,0.464863,0.740501,-0.849149
EUW1_7611892979,9,-0.731008,1.593227,-1.552271
EUW1_7611892979,10,-3.276219,-0.595078,-0.816445
EUW1_7611894773,1,2.459587,-0.539018,0.434467
EUW1_7611894773,2,-1.902265,2.147926,1.483461
EUW1_7611894773,3,2.462556,1.115396,-0.800643
EUW1_7611894773,4,0.457919,-0.570826,-0.241074
EUW1_7611894773,5,-3.683278,-1.311741,-1.19704
EUW1_7611894773,6,2.3362,-0.72822,0.538526
EUW1_7611894773,7,-0.704765,0.161974,2.79113
EUW1_7611894773,8,1.45044,-1.277989,-0.167187
EUW1_7611894773,9,0.620701,-1.095475,-0.483028
EUW1_7611894773,10,-2.586356,-1.928431,-0.033972
EUW1_7611901467,1,0.503864,-0.510588,0.065867
EUW1_7611901467,2,-1.872296,1.432294,0.315115
EUW1_7611901467,3,0.920904,1.990202,-1.728908
EUW1_7611901467,4,-0.994573,0.766891,-1.486235
EUW1_7611901467,5,-3.361091,-0.894343,-1.062585
EUW1_7611901467,6,0.346781,0.258423,-0.553186
EUW1_7611901467,7,-2.272684,3.14049,0.275148
EUW1_7611901467,8,0.990242,-1.240693,-0.473058
EUW1_7611901467,9,-0.03465,2.190838,-2.612568
EUW1_7611901467,10,-2.298844,0.918554,-2.216218
EUW1_7611906650,1,2.05884,0.454353,0.355902
EUW1_7611906650,2,0.38673,2.533094,1.80423
EUW1_7611906650,3,1.687565,-0.748727,-0.10249
EUW1_7611906650,4,1.373712,0.268304,-0.381451
EUW1_7611906650,5,-3.29728,-1.665947,-1.067575
EUW1_7611906650,6,0.254903,0.664596,-0.648951
EUW1_7611906650,7,-0.72352,3.199912,1.149444
EUW1_7611906650,8,1.625936,1.441341,-1.6772
EUW1_7611906650,9,-0.728163,-0.739505,-1.220016
EUW1_7611906650,10,-2.725359,-0.630337,-0.60359
EUW1_7611907728,1,1.592999,-0.230591,0.340832
EUW1_7611907728,2,-1.087862,0.165421,1.841894
EUW1_7611907728,3,2.342943,0.35982,-0.205063
EUW1_7611907728,4,-0.902647,-2.431425,-0.012897
EUW1_7611907728,5,-2.128091,-2.560778,0.196063
EUW1_7611907728,6,1.633966,0.599832,-0.942762
EUW1_7611907728,7,-1.845958,2.226222,1.290496
EUW1_7611907728,8,0.867769,0.165237,-1.143853
EUW1_7611907728,9,-0.579576,1.148737,-1.753667
EUW1_7611907728,10,-2.103258,0.059998,-0.802119
EUW1_7611913185,1,3.43431,-0.292058,0.886105
EUW1_7611913185,2,-0.55316,0.425527,2.162231
EUW1_7611913185,3,1.557388,-0.528243,0.137912
